11-27 23:44:26.119   49114-49114   A00000/com.dlz...nxia/wwssadad  com.dlzz.manxia       I     [NGF] [23:44:26.119] ℹ️ 信息 [MangaSourceConfigParser] 开始解析漫画图源配置
11-27 23:44:26.119   49114-49114   A00000/com.dlz...nxia/wwssadad  com.dlzz.manxia       D     [NGF] [23:44:26.119] 🔍 调试 [MangaSourceConfigParser] JSON内容长度: 19099
11-27 23:44:26.120   49114-49114   A00000/com.dlz...nxia/wwssadad  com.dlzz.manxia       D     [NGF] [23:44:26.120] 🔍 调试 [MangaSourceConfigParser] JSON解析成功，开始验证配置
11-27 23:44:26.120   49114-49114   A00000/com.dlz...nxia/wwssadad  com.dlzz.manxia       D     [NGF] [23:44:26.120] 🔍 调试 [MangaSourceConfigParser] 基础配置验证通过
11-27 23:44:26.120   49114-49114   A00000/com.dlz...nxia/wwssadad  com.dlzz.manxia       D     [NGF] [23:44:26.120] 🔍 调试 [MangaSourceConfigParser] 解析工作流，数量: 13, 名称: popular, latest, search, filter, favorites, history, getUserAvatar, getMangaDetail, getMangaDetailWithChapters, getChapterList, getPageList, loadMorePages, getImageUrl
11-27 23:44:26.120   49114-49114   A00000/com.dlz...nxia/wwssadad  com.dlzz.manxia       D     [NGF] [23:44:26.120] 🔍 调试 [MangaSourceConfigParser] 工作流 popular 使用对象格式，操作数量: 7
11-27 23:44:26.120   49114-49114   A00000/com.dlz...nxia/wwssadad  com.dlzz.manxia       D     [NGF] [23:44:26.120] 🔍 调试 [MangaSourceConfigParser] 工作流 latest 使用对象格式，操作数量: 7
11-27 23:44:26.120   49114-49114   A00000/com.dlz...nxia/wwssadad  com.dlzz.manxia       D     [NGF] [23:44:26.120] 🔍 调试 [MangaSourceConfigParser] 工作流 search 使用对象格式，操作数量: 7
11-27 23:44:26.120   49114-49114   A00000/com.dlz...nxia/wwssadad  com.dlzz.manxia       D     [NGF] [23:44:26.120] 🔍 调试 [MangaSourceConfigParser] 工作流 filter 使用对象格式，操作数量: 8
11-27 23:44:26.120   49114-49114   A00000/com.dlz...nxia/wwssadad  com.dlzz.manxia       D     [NGF] [23:44:26.120] 🔍 调试 [MangaSourceConfigParser] 工作流 favorites 使用对象格式，操作数量: 5
11-27 23:44:26.120   49114-49114   A00000/com.dlz...nxia/wwssadad  com.dlzz.manxia       W     [NGF] [23:44:26.120] ⚠️ 警告 [MangaSourceConfigParser] 未知的工作流类型: favorites
11-27 23:44:26.120   49114-49114   A00000/com.dlz...nxia/wwssadad  com.dlzz.manxia       D     [NGF] [23:44:26.120] 🔍 调试 [MangaSourceConfigParser] 工作流 history 使用对象格式，操作数量: 5
11-27 23:44:26.120   49114-49114   A00000/com.dlz...nxia/wwssadad  com.dlzz.manxia       W     [NGF] [23:44:26.120] ⚠️ 警告 [MangaSourceConfigParser] 未知的工作流类型: history
11-27 23:44:26.120   49114-49114   A00000/com.dlz...nxia/wwssadad  com.dlzz.manxia       D     [NGF] [23:44:26.120] 🔍 调试 [MangaSourceConfigParser] 工作流 getUserAvatar 使用对象格式，操作数量: 3
11-27 23:44:26.120   49114-49114   A00000/com.dlz...nxia/wwssadad  com.dlzz.manxia       W     [NGF] [23:44:26.120] ⚠️ 警告 [MangaSourceConfigParser] 未知的工作流类型: getUserAvatar
11-27 23:44:26.120   49114-49114   A00000/com.dlz...nxia/wwssadad  com.dlzz.manxia       D     [NGF] [23:44:26.120] 🔍 调试 [MangaSourceConfigParser] 工作流 getMangaDetail 使用对象格式，操作数量: 3
11-27 23:44:26.120   49114-49114   A00000/com.dlz...nxia/wwssadad  com.dlzz.manxia       D     [NGF] [23:44:26.120] 🔍 调试 [MangaSourceConfigParser] 工作流 getMangaDetailWithChapters 使用对象格式，操作数量: 6
11-27 23:44:26.120   49114-49114   A00000/com.dlz...nxia/wwssadad  com.dlzz.manxia       W     [NGF] [23:44:26.120] ⚠️ 警告 [MangaSourceConfigParser] 未知的工作流类型: getMangaDetailWithChapters
11-27 23:44:26.120   49114-49114   A00000/com.dlz...nxia/wwssadad  com.dlzz.manxia       D     [NGF] [23:44:26.120] 🔍 调试 [MangaSourceConfigParser] 工作流 getChapterList 使用对象格式，操作数量: 5
11-27 23:44:26.120   49114-49114   A00000/com.dlz...nxia/wwssadad  com.dlzz.manxia       D     [NGF] [23:44:26.120] 🔍 调试 [MangaSourceConfigParser] 工作流 getPageList 使用对象格式，操作数量: 5
11-27 23:44:26.120   49114-49114   A00000/com.dlz...nxia/wwssadad  com.dlzz.manxia       D     [NGF] [23:44:26.120] 🔍 调试 [MangaSourceConfigParser] 工作流 loadMorePages 使用对象格式，操作数量: 1
11-27 23:44:26.120   49114-49114   A00000/com.dlz...nxia/wwssadad  com.dlzz.manxia       D     [NGF] [23:44:26.120] 🔍 调试 [MangaSourceConfigParser] 工作流 getImageUrl 使用对象格式，操作数量: 1
11-27 23:44:26.120   49114-49114   A00000/com.dlz...nxia/wwssadad  com.dlzz.manxia       D     [NGF] [23:44:26.120] 🔍 调试 [MangaSourceConfigParser] 配置转换完成，警告数量: 4
11-27 23:44:26.120   49114-49114   A00000/com.dlz...nxia/wwssadad  com.dlzz.manxia       D     [NGF] [23:44:26.120] 🔍 调试 [MangaSourceConfigParser] 工作流验证通过
11-27 23:44:26.120   49114-49114   A00000/com.dlz...nxia/wwssadad  com.dlzz.manxia       I     [NGF] [23:44:26.120] ℹ️ 信息 [MangaSourceConfigParser] 漫画图源配置解析完成
11-27 23:44:26.121   49114-49114   A00000/com.dlz...nxia/wwssadad  com.dlzz.manxia       I     [NGF] [23:44:26.121] ℹ️ 信息 [MangaSourceEngine] 配置加载成功: 拷贝漫画 (WebView) v2.0.0
11-27 23:44:26.121   49114-49114   A00000/com.dlz...nxia/wwssadad  com.dlzz.manxia       D     [NGF] [23:44:26.121] 🔍 调试 [MangaSourceEngine] 工作流数量: 9, 工作流列表: search, getMangaDetail, getChapterList, getPageList, loadMorePages, getImageUrl, popular, latest, filter
11-27 23:44:26.121   49114-49114   A00000/com.dlz...nxia/wwssadad  com.dlzz.manxia       W     [NGF] [23:44:26.121] ⚠️ 警告 [MangaSourceEngine] 配置警告: 未知的工作流类型: favorites; 未知的工作流类型: history; 未知的工作流类型: getUserAvatar; 未知的工作流类型: getMangaDetailWithChapters
11-27 23:44:26.121   49114-49114   A00000/com.dlz...nxia/wwssadad  com.dlzz.manxia       I     [NGF] [23:44:26.121] ℹ️ 信息 [SourceDetailPage] WebView引擎初始化成功
11-27 23:44:26.121   49114-49114   A00000/com.dlz...nxia/wwssadad  com.dlzz.manxia       I     [NGF] [23:44:26.121] ℹ️ 信息 [SourceDetailPage] 等待WebView控制器附加...
11-27 23:44:26.174   49114-49114   A04510/com.dlz...nxia/chromium  com.dlzz.manxia       I     [nweb_file_writer_cleaner.cc:83] GetDeletePendingFiles.
11-27 23:44:26.174   49114-49114   A04510/com.dlz...nxia/chromium  com.dlzz.manxia       I     [nweb_file_writer_cleaner.cc:92] GetDeletePendingFiles get pending_files end.
11-27 23:44:26.343   49114-49114   A00000/com.dlz...nxia/wwssadad  com.dlzz.manxia       I     [NGF] [23:44:26.342] ℹ️ 信息 [SourceDetailPage] WebView控制器已附加
11-27 23:44:26.358   49114-49114   A00000/com.dlz...nxia/wwssadad  com.dlzz.manxia       I     [NGF] [23:44:26.358] ℹ️ 信息 [SourceDetailPage] WebView已就绪，等待时间: 100ms
11-27 23:44:26.415   49114-49114   A00000/com.dlz...nxia/wwssadad  com.dlzz.manxia       D     [NGF] [23:44:26.414] 🔍 调试 [DatabaseManager] SQL查询成功，结果数量: 1
11-27 23:44:26.431   49114-49114   A00000/com.dlz...nxia/wwssadad  com.dlzz.manxia       I     [NGF] [23:44:26.431] ℹ️ 信息 [SourceDetailPage] WebView已预加载图源站点: https://www.2025copy.com
11-27 23:44:26.447   49114-49114   A00000/com.dlz...nxia/wwssadad  com.dlzz.manxia       D     [NGF] [23:44:26.447] 🔍 调试 [DatabaseManager] SQL查询成功，结果数量: 1
11-27 23:44:26.448   49114-49114   A00000/com.dlz...nxia/wwssadad  com.dlzz.manxia       I     [NGF] [23:44:26.448] ℹ️ 信息 [SourceDetailPage] 登录状态: true
11-27 23:44:26.449   49114-49114   A00000/com.dlz...nxia/wwssadad  com.dlzz.manxia       D     [NGF] [23:44:26.449] 🔍 调试 [DatabaseManager] SQL查询成功，结果数量: 1
11-27 23:44:26.449   49114-49114   A00000/com.dlz...nxia/wwssadad  com.dlzz.manxia       I     [NGF] [23:44:26.449] ℹ️ 信息 [SourceDetailPage] 使用默认标签配置
11-27 23:44:26.450   49114-49114   A00000/com.dlz...nxia/wwssadad  com.dlzz.manxia       I     [NGF] [23:44:26.450] ℹ️ 信息 [SourceDetailPage] 最终标签列表: 热门, 最新, 筛选
11-27 23:44:26.451   49114-49114   A00000/com.dlz...nxia/wwssadad  com.dlzz.manxia       D     [NGF] [23:44:26.451] 🔍 调试 [DatabaseManager] SQL查询成功，结果数量: 0
11-27 23:44:26.453   49114-49114   A00000/com.dlz...nxia/wwssadad  com.dlzz.manxia       D     [NGF] [23:44:26.453] 🔍 调试 [DatabaseManager] SQL查询成功，结果数量: 0
11-27 23:44:26.454   49114-49114   A00000/com.dlz...nxia/wwssadad  com.dlzz.manxia       D     [NGF] [23:44:26.454] 🔍 调试 [DatabaseManager] SQL查询成功，结果数量: 0
11-27 23:44:26.454   49114-49114   A00000/com.dlz...nxia/wwssadad  com.dlzz.manxia       I     [NGF] [23:44:26.454] ℹ️ 信息 [SourceDetailPage] 筛选设置已加载: ordering=-datetime_updated, region=all, theme=all
11-27 23:44:26.454   49114-49114   A00000/com.dlz...nxia/wwssadad  com.dlzz.manxia       I     [NGF] [23:44:26.454] ℹ️ 信息 [SourceDetailPage] 使用WebView系统加载漫画列表
